District,Season,Crop,Area (Ha),Production (Tonnes),Yield (Tonnes/Ha),bdod,cec,cfvo,clay,nitrogen,ocd,ocs,phh2o,sand,silt,soc,wv0010,wv0033,wv1500,Latitude,Longitude,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,latitude,longitude
Mayiladuthurai,Kharif,Tomato,673,815.38,1.21,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Kharif,Chili,4475,11943.93,2.67,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Kharif,Banana,3152,10139.06,3.22,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Kharif,Coconut,2634,3456.73,1.31,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Kharif,Black Gram,3817,9084.81,2.38,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Kharif,Green Gram,4462,13992.92,3.14,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Kharif,Bengal Gram,1732,5586.68,3.23,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Kharif,Brinjal,2512,4145.07,1.65,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Kharif,Okra,1420,4472.91,3.15,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Kharif,Tapioca,529,754.05,1.43,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Kharif,Horse Gram,3868,8354.35,2.16,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Rice,1766,2808.07,1.59,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Maize,2838,9017.93,3.18,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Sorghum,2305,6541.74,2.84,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Finger Millet,1221,4258.74,3.49,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Pearl Millet,3220,10199.76,3.17,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Foxtail Millet,4504,15233.56,3.38,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Groundnut,4411,9806.41,2.22,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Sunflower,1057,1856.18,1.76,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Sesame,3216,6687.83,2.08,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Cotton,2713,3299.96,1.22,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Sugarcane,2517,6194.34,2.46,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Turmeric,2164,3275.05,1.51,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Onion,2510,3168.16,1.26,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Tomato,4085,8273.69,2.03,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Chili,4364,8546.78,1.96,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Banana,4407,15392.35,3.49,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Coconut,1848,5926.18,3.21,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Black Gram,2311,4314.57,1.87,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Green Gram,2309,5696.74,2.47,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Bengal Gram,2285,3280.03,1.44,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Brinjal,3654,6492.06,1.78,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Okra,4303,14244.83,3.31,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Tapioca,677,1016.71,1.5,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Rabi,Horse Gram,1453,3970.96,2.73,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Rice,2683,6437.03,2.4,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Maize,4583,9966.31,2.17,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Sorghum,1105,3338.41,3.02,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Finger Millet,1171,1902.12,1.62,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Pearl Millet,2638,6167.83,2.34,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Foxtail Millet,1706,3524.6,2.07,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Groundnut,4966,9664.35,1.95,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Sunflower,1373,1747.53,1.27,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Sesame,2318,4498.49,1.94,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Cotton,2763,6649.38,2.41,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Sugarcane,2155,6830.97,3.17,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Turmeric,1270,4137.78,3.26,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Onion,3188,8398.19,2.63,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Tomato,2405,3286.46,1.37,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Chili,4908,17083.26,3.48,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Banana,2934,7298.9,2.49,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Coconut,4657,14244.32,3.06,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Black Gram,2122,4945.15,2.33,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Green Gram,666,2294.78,3.45,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Bengal Gram,2134,7343.71,3.44,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Brinjal,1979,6248.53,3.16,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
Mayiladuthurai,Summer,Okra,2347,3409.21,1.45,137.16666666666666,236.16666666666666,83.5,360.5,174.33333333333334,187.16666666666666,53.0,66.66666666666667,303.3333333333333,336.1666666666667,215.0,383.6666666666667,321.8333333333333,214.0,11.11,79.67,18.996812499999997,23.98678125,15.146562499999998,-6.585375000000001,0.10893750000000005,11.11,79.67
